ticker,prefixed,name,sector,industry,date,close,chg20,chg1,chg2,chg3,volume,score,passed,uptrend
SZ002942,sz002942,新农股份,化肥农药,化肥农药,2026-09-08,19.36,24.1,4.54,7.74,7.32,178114665,1.0,uptrend,7/8
SH688001,sh688001,华兴源创,专用设备,专用设备,2026-09-08,61.06,24.0,4.81,25.77,19.03,55214889304,1.0,uptrend,5/8
SH688679,sh688679,通源环境,环保,环保,2026-09-08,41.48,24.0,-2.63,0.56,-4.67,20474751654,1.0,uptrend,5/8
SZ300788,sz300788,中信出版,平面媒体,平面媒体,2026-09-08,31.75,24.0,19.99,24.12,28.91,165146209,1.0,uptrend,8/8
SH688677,sh688677,海泰新光,医疗器械,医疗器械,2026-09-08,94.49,23.8,1.48,15.5,8.61,102344114524,1.0,uptrend,6/8
SZ002017,sz002017,东信和平,通信设备,通信设备,2026-09-08,17.12,23.4,4.71,0.35,3.95,689259156,1.0,uptrend,7/8
SZ301486,sz301486,致尚科技,消费电子设备,消费电子设备,2026-09-08,188.88,23.4,-4.12,10.02,3.85,1223109538,1.0,uptrend,7/8
SH688678,sh688678,福立旺,通用设备,通用设备,2026-09-08,22.2,23.2,-3.65,11.17,8.03,36635762817,1.0,uptrend,7/8
SZ000998,sz000998,隆平高科,农业,农业,2026-09-08,10.15,23.2,4.86,8.09,10.81,645993009,1.0,uptrend,8/8
SZ301183,sz301183,东田微,光电子器件,光电子器件,2026-09-08,235.69,23.2,-2.91,11.1,7.84,1238938783,1.0,uptrend,6/8
SH688628,sh688628,优利德,通用设备,通用设备,2026-09-08,82.69,23.1,-0.88,8.01,6.2,38252138468,1.0,uptrend,6/8
SZ002798,sz002798,帝欧水华,家具,家具,2026-09-08,6.88,23.1,-0.72,3.93,4.08,68660123,1.0,uptrend,8/8
SZ000428,sz000428,华天酒店,休闲服务,休闲服务,2026-09-08,5.3,23.0,2.71,13.01,24.41,304388316,1.0,uptrend,8/8
SZ300106,sz300106,西部牧业,食品,食品,2026-09-08,12.1,23.0,2.2,5.77,10.3,167177055,1.0,uptrend,7/8
SH601595,sh601595,上海电影,影视动漫,影视动漫,2026-09-08,22.69,22.9,9.99,21.01,26.06,252593301,1.0,uptrend,6/8
SH600256,sh600256,广汇能源,石油天然气,石油天然气,2026-09-08,7.21,22.8,7.61,7.45,8.42,884586348,1.0,uptrend,8/8
SH603118,sh603118,共进股份,通信设备,通信设备,2026-09-08,18.04,22.8,0.84,10.95,4.94,2008369740,1.0,uptrend,6/8
SZ000890,sz000890,法尔胜,金属制品,金属制品,2026-09-08,9.16,22.8,9.96,7.64,4.81,349827874,1.0,uptrend,8/8
SZ300731,sz300731,科创新源,橡胶制品,橡胶制品,2026-09-08,45.83,22.8,-2.98,1.84,-4.56,393154986,1.0,uptrend,6/8
SH603113,sh603113,金能科技,化学原料,化学原料,2026-09-08,5.63,22.7,4.45,0.54,0.54,195768260,1.0,uptrend,5/8
SZ000020,sz000020,深华发Ａ,电子器件,电子器件,2026-09-08,13.7,22.6,10.04,11.56,10.39,147813807,1.0,uptrend,6/8
SZ002483,sz002483,润邦股份,通用设备,通用设备,2026-09-08,6.41,22.6,6.48,17.18,17.18,132680608,1.0,uptrend,8/8
SZ002852,sz002852,道道全,农业,农业,2026-09-08,9.63,22.5,2.88,13.16,16.02,142518587,1.0,uptrend,8/8
SH605003,sh605003,众望布艺,纺织,纺织,2026-09-08,25.47,22.3,6.21,9.64,9.69,31855994,1.0,uptrend,7/8
SH688132,sh688132,邦彦技术,通信设备,通信设备,2026-09-08,16.37,22.3,1.49,2.57,6.58,2992879834,1.0,uptrend,7/8
SH688448,sh688448,磁谷科技,通用设备,通用设备,2026-09-08,66.98,22.3,-1.33,-2.93,-6.26,19060612225,1.0,uptrend,7/8
SZ300977,sz300977,深圳瑞捷,专业服务,专业服务,2026-09-08,19.65,22.3,0.72,6.85,5.25,50219740,1.0,uptrend,8/8
SZ000930,sz000930,中粮科技,农业,农业,2026-09-08,5.83,22.2,10.0,13.2,17.78,168305604,1.0,uptrend,8/8
SZ300464,sz300464,星徽股份,通用设备,通用设备,2026-09-08,8.03,22.2,0.75,3.35,1.77,106034047,1.0,uptrend,6/8
SZ301216,sz301216,万凯新材,化学新材料,化学新材料,2026-09-08,20.39,22.2,0.69,-1.02,-1.4,558580197,1.0,uptrend,6/8
SH600228,sh600228,返利科技,互联网商务,互联网商务,2026-09-08,10.06,22.1,1.41,-2.33,-2.14,280769765,1.0,uptrend,7/8
SZ301234,sz301234,五洲医疗,医疗器械,医疗器械,2026-09-08,106.58,22.1,-7.0,-0.39,1.64,272378924,1.0,uptrend,6/8
SZ301312,sz301312,智立方,专用设备,专用设备,2026-09-08,84.78,22.1,-2.51,12.16,7.53,539642039,1.0,uptrend,6/8
SH601212,sh601212,白银有色,基本金属,基本金属,2026-09-08,7.11,22.0,1.57,-2.6,-3.0,2514037422,1.0,uptrend,7/8
SZ002104,sz002104,恒宝股份,通信设备,通信设备,2026-09-08,13.28,21.8,-1.85,-5.48,1.76,1074061323,1.0,uptrend,6/8
SZ300385,sz300385,ST雪浪,专用设备,专用设备,2026-09-08,13.36,21.8,0.15,-6.64,-4.3,89339761,1.0,uptrend,7/8
SZ300860,sz300860,锋尚文化,休闲服务,休闲服务,2026-09-08,32.16,21.8,-0.99,7.49,14.33,73166958,1.0,uptrend,8/8
SH603886,sh603886,元祖股份,食品,食品,2026-09-08,13.05,21.7,0.0,3.24,2.35,94628356,1.0,uptrend,7/8
SZ000716,sz000716,黑芝麻,食品,食品,2026-09-08,5.84,21.7,2.1,6.96,9.98,408223559,1.0,uptrend,8/8
SZ002349,sz002349,精华制药,中药生产,中药生产,2026-09-08,8.42,21.7,10.07,9.92,7.26,298455057,1.0,uptrend,8/8
SZ300548,sz300548,长芯博创,通信设备,通信设备,2026-09-08,211.39,21.6,-1.22,9.09,4.5,3211297667,1.0,uptrend,6/8
SZ301516,sz301516,中远通,电源设备,电源设备,2026-09-08,19.45,21.6,-2.65,16.82,15.91,359469323,1.0,uptrend,5/8
SH688612,sh688612,威迈斯,汽车,汽车,2026-09-08,39.39,21.4,2.05,1.57,8.96,19004310083,1.0,uptrend,8/8
SZ000713,sz000713,国投丰乐,农业,农业,2026-09-08,7.06,21.3,3.98,7.79,9.29,203032130,1.0,uptrend,8/8
SZ002209,sz002209,达 意 隆,专用设备,专用设备,2026-09-08,13.74,21.3,2.54,2.08,-0.58,112424634,1.0,uptrend,6/8
SH688719,sh688719,爱科赛博,其他电气设备,其他电气设备,2026-09-08,58.2,21.0,6.81,9.4,11.11,25398286590,1.0,uptrend,5/8
SZ301390,sz301390,经纬股份,专业服务,专业服务,2026-09-08,36.8,21.0,0.08,2.42,7.85,39141778,1.0,uptrend,8/8
SZ301399,sz301399,英特科技,通用设备,通用设备,2026-09-08,20.63,21.0,0.39,-0.82,-3.78,162035422,1.0,uptrend,7/8
SH603559,sh603559,中通国脉,通信设备,通信设备,2026-09-08,10.8,20.9,0.09,2.18,0.19,248880246,1.0,uptrend,8/8
SH605008,sh605008,长鸿高科,橡胶制品,橡胶制品,2026-09-08,14.13,20.9,1.87,4.9,5.68,78456871,1.0,uptrend,7/8
SH605398,sh605398,新炬网络,计算机软件,计算机软件,2026-09-08,25.38,20.9,-9.32,-4.8,4.7,97127749,1.0,uptrend,6/8
SZ000430,sz000430,张家界,休闲服务,休闲服务,2026-09-08,7.97,20.9,-2.21,4.18,7.85,133255115,1.0,uptrend,8/8
SZ002274,sz002274,华昌化工,化肥农药,化肥农药,2026-09-08,6.69,20.8,10.03,9.31,4.04,260005094,1.0,uptrend,7/8
SH603001,sh603001,奥康国际,服装家纺,服装家纺,2026-09-08,9.23,20.7,0.11,2.9,1.54,129818504,1.0,uptrend,7/8
SZ002436,sz002436,兴森科技,电子元件,电子元件,2026-09-08,40.12,20.7,9.17,20.08,14.01,4271535341,1.0,uptrend,6/8
SZ300998,sz300998,宁波方正,汽车,汽车,2026-09-08,30.95,20.7,2.82,2.65,-0.39,115898484,1.0,uptrend,8/8
SZ300491,sz300491,通合科技,电源设备,电源设备,2026-09-08,33.56,20.5,3.93,0.87,-4.25,408813592,1.0,uptrend,7/8
SZ301025,sz301025,读客文化,平面媒体,平面媒体,2026-09-08,10.75,20.5,4.78,10.48,12.68,167817415,1.0,uptrend,8/8
SH688026,sh688026,洁特生物,生物医药,生物医药,2026-09-08,22.2,20.4,2.3,7.51,6.02,15224992531,1.0,uptrend,8/8
SH688239,sh688239,航宇科技,航空航天装备,航空航天装备,2026-09-08,54.24,20.4,0.41,-0.8,0.04,39674704664,1.0,uptrend,6/8
SZ300593,sz300593,新雷能,电源设备,电源设备,2026-09-08,33.63,20.4,-3.5,5.75,-1.67,852424939,1.0,uptrend,6/8
SH600547,sh600547,山东黄金,贵金属,贵金属,2026-09-08,36.01,20.2,-1.21,-4.99,-3.97,3893208600,1.0,uptrend,6/8
SH600689,sh600689,上海三毛,贸易,贸易,2026-09-08,12.76,20.2,2.08,0.79,7.95,52809224,1.0,uptrend,8/8
SZ300227,sz300227,光韵达,电子元件,电子元件,2026-09-08,13.95,20.2,2.8,4.49,3.26,296731490,1.0,uptrend,7/8
SZ300951,sz300951,博硕科技,电子器件,电子器件,2026-09-08,81.99,20.2,1.98,1.37,5.63,420530081,1.0,uptrend,7/8
SZ301511,sz301511,德福科技,电子设备制造,电子设备制造,2026-09-08,103.08,20.1,3.62,21.2,15.16,3411006300,1.0,uptrend,5/8
SH603236,sh603236,移远通信,通信设备,通信设备,2026-09-08,62.1,20.0,-1.77,-0.11,-0.75,1038919232,1.0,uptrend,7/8
SZ300499,sz300499,高澜股份,通用设备,通用设备,2026-09-08,33.96,20.0,-5.43,2.91,0.35,948560125,1.0,uptrend,6/8
SZ300505,sz300505,川金诺,化学原料,化学原料,2026-09-08,22.93,20.0,11.69,12.24,12.84,519938015,1.0,uptrend,6/8
SZ301072,sz301072,中捷精工,汽车,汽车,2026-09-08,43.3,20.0,-3.48,-1.46,-1.81,110310327,1.0,uptrend,6/8
SH600506,sh600506,统一股份,石油天然气,石油天然气,2026-09-08,17.56,19.9,-2.17,-4.88,4.65,235271070,1.0,uptrend,8/8
SZ002790,sz002790,瑞尔特,其他轻工,其他轻工,2026-09-08,6.99,19.9,10.08,8.37,8.37,35158722,1.0,uptrend,7/8
SZ300970,sz300970,华绿生物,农业,农业,2026-09-08,20.94,19.9,3.97,8.61,11.44,512058057,1.0,uptrend,7/8
SH603228,sh603228,景旺电子,电子元件,电子元件,2026-09-08,106.97,19.8,0.94,11.03,20.98,4291405882,1.0,uptrend,8/8
SH603321,sh603321,梅轮电梯,专用设备,专用设备,2026-09-08,7.48,19.7,7.78,15.61,14.02,35124205,1.0,uptrend,8/8
SZ301266,sz301266,宇邦新材,电源设备,电源设备,2026-09-08,25.48,19.7,-1.58,2.04,9.54,115130062,1.0,uptrend,7/8
SH600212,sh600212,绿能慧充,电源设备,电源设备,2026-09-08,6.54,19.6,1.71,2.67,5.31,77803985,1.0,uptrend,6/8
SZ002365,sz002365,永安药业,化学制药,化学制药,2026-09-08,16.08,19.6,9.99,12.13,9.46,652740450,1.0,uptrend,7/8
SH600250,sh600250,南京商旅,休闲服务,休闲服务,2026-09-08,10.28,19.5,1.78,4.79,4.79,259186765,1.0,uptrend,6/8
SH600830,sh600830,香溢融通,非银行金融,非银行金融,2026-09-08,9.68,19.5,1.79,-1.12,-4.72,214603915,1.0,uptrend,8/8
SH603217,sh603217,元利科技,化学制品,化学制品,2026-09-08,29.84,19.5,2.33,2.9,-0.53,134835465,1.0,uptrend,7/8
SH600551,sh600551,时代出版,平面媒体,平面媒体,2026-09-08,8.25,19.4,1.23,2.48,3.64,247235782,1.0,uptrend,7/8
SH688156,sh688156,路德科技,畜牧业,畜牧业,2026-09-08,25.0,19.4,5.49,13.53,10.18,8442930475,1.0,uptrend,6/8
SZ002297,sz002297,博云新材,金属制品,金属制品,2026-09-08,22.32,19.4,7.1,4.69,1.45,1357497315,1.0,uptrend,6/8
SZ301016,sz301016,雷尔伟,通用设备,通用设备,2026-09-08,15.53,19.4,5.36,11.89,11.49,56181257,1.0,uptrend,8/8
SZ002161,sz002161,远 望 谷,电子设备制造,电子设备制造,2026-09-08,7.05,19.3,0.14,1.0,2.47,123279302,1.0,uptrend,7/8
SZ300456,sz300456,赛微电子,半导体,半导体,2026-09-08,37.61,19.0,-2.77,-1.7,-3.14,1412980148,1.0,uptrend,6/8
SZ301160,sz301160,翔楼新材,金属制品,金属制品,2026-09-08,45.82,19.0,3.62,3.62,1.46,229199348,1.0,uptrend,6/8
SZ002098,sz002098,浔兴股份,服装家纺,服装家纺,2026-09-08,8.17,18.9,-0.12,2.25,4.74,54849706,1.0,uptrend,7/8
SZ002639,sz002639,雪人集团,通用设备,通用设备,2026-09-08,14.78,18.9,5.57,3.21,5.05,654163392,1.0,uptrend,7/8
SH603177,sh603177,德创环保,环保,环保,2026-09-08,11.1,18.8,2.97,5.11,0.82,86013362,1.0,uptrend,7/8
SZ300504,sz300504,天邑股份,通信设备,通信设备,2026-09-08,17.29,18.8,-2.04,0.46,-1.2,149197958,1.0,uptrend,6/8
SZ300939,sz300939,秋田微,电子设备制造,电子设备制造,2026-09-08,74.66,18.8,8.19,14.76,13.98,214261202,1.0,uptrend,8/8
SH688696,sh688696,极米科技,消费电子设备,消费电子设备,2026-09-08,89.25,18.7,-0.97,6.35,5.38,9718624361,1.0,uptrend,8/8
SZ002322,sz002322,理工能科,计算机软件,计算机软件,2026-09-08,12.71,18.7,-0.31,-0.39,-1.47,186471155,1.0,uptrend,7/8
SZ300025,sz300025,华星创业,通信设备,通信设备,2026-09-08,6.04,18.7,0.67,2.9,0.5,85760301,1.0,uptrend,8/8
SZ300087,sz300087,ST荃银,农业,农业,2026-09-08,6.28,18.7,1.29,4.67,5.19,148852595,1.0,uptrend,6/8
SH603429,sh603429,*ST集友,造纸印刷,造纸印刷,2026-09-08,8.93,18.6,0.9,-2.93,-3.56,29368449,1.0,uptrend,5/8
SZ000635,sz000635,英 力 特,化学原料,化学原料,2026-09-08,7.58,18.6,2.57,-1.43,2.02,93745240,1.0,uptrend,7/8
SZ002682,sz002682,龙洲股份,物流,物流,2026-09-08,5.42,18.6,2.65,4.43,7.11,234373540,1.0,uptrend,6/8
SZ301189,sz301189,奥尼电子,消费电子设备,消费电子设备,2026-09-08,58.46,18.6,3.36,3.73,-1.38,313627324,1.0,uptrend,7/8
SH601998,sh601998,中信银行,银行,银行,2026-09-08,8.91,18.5,1.95,0.22,1.48,554845119,1.0,uptrend,7/8
SH603270,sh603270,金帝股份,通用设备,通用设备,2026-09-08,33.0,18.5,-2.05,-1.11,-5.58,268840202,1.0,uptrend,7/8
SZ001326,sz001326,联域股份,照明设备,照明设备,2026-09-08,70.82,18.5,-1.92,0.55,-3.03,144246612,1.0,uptrend,8/8
SZ301043,sz301043,绿岛风,专用设备,专用设备,2026-09-08,50.88,18.4,2.91,5.21,6.11,46303967,1.0,uptrend,6/8
SZ001360,sz001360,南矿集团,专用设备,专用设备,2026-09-08,20.15,18.3,4.95,8.28,11.94,133868352,1.0,uptrend,6/8
SZ002295,sz002295,精艺股份,基本金属,基本金属,2026-09-08,10.53,18.3,10.03,8.22,7.67,100492288,1.0,uptrend,7/8
SZ002758,sz002758,浙农股份,化肥农药,化肥农药,2026-09-08,9.3,18.3,3.91,4.73,5.2,129250684,1.0,uptrend,8/8
SZ300736,sz300736,百邦科技,通信设备,通信设备,2026-09-08,32.66,18.3,-4.31,0.99,2.7,186341597,1.0,uptrend,7/8
SH600975,sh600975,新五丰,畜牧业,畜牧业,2026-09-08,5.85,18.2,-0.85,4.65,15.16,140636117,1.0,uptrend,8/8
SZ000576,sz000576,甘化科工,电源设备,电源设备,2026-09-08,8.6,18.1,3.37,2.26,2.02,163679685,1.0,uptrend,7/8
SZ000592,sz000592,平潭发展,林业,林业,2026-09-08,7.9,18.1,0.38,5.47,16.01,1566646834,1.0,uptrend,7/8
SZ002862,sz002862,实丰文化,文娱用品,文娱用品,2026-09-08,16.2,18.1,0.93,1.0,11.11,98818755,1.0,uptrend,7/8
SZ301305,sz301305,朗坤科技,环保,环保,2026-09-08,27.07,18.1,4.6,10.99,9.46,148585142,1.0,uptrend,7/8
SH600838,sh600838,上海九百,零售,零售,2026-09-08,8.77,18.0,-2.01,2.69,3.79,164106173,1.0,uptrend,7/8
SH603162,sh603162,海通发展,港口航运,港口航运,2026-09-08,14.03,18.0,-0.71,-4.17,5.41,590277162,1.0,uptrend,8/8
SZ002215,sz002215,诺 普 信,化肥农药,化肥农药,2026-09-08,10.72,17.9,1.23,0.94,4.08,313400704,1.0,uptrend,7/8
SZ002871,sz002871,伟隆股份,通用设备,通用设备,2026-09-08,19.4,17.9,-0.97,-1.37,-4.34,84774553,1.0,uptrend,7/8
SH603989,sh603989,艾华集团,电子元件,电子元件,2026-09-08,34.29,17.8,4.54,8.79,7.06,1040013370,1.0,uptrend,5/8
SZ000715,sz000715,中兴商业,零售,零售,2026-09-08,5.81,17.8,0.52,2.29,3.38,79561928,1.0,uptrend,7/8
SZ002614,sz002614,奥佳华,小家电,小家电,2026-09-08,5.81,17.8,0.52,2.47,3.2,88540882,1.0,uptrend,6/8
SH688379,sh688379,华光新材,金属制品,金属制品,2026-09-08,57.93,17.7,-1.53,2.53,-1.78,25208410822,1.0,uptrend,5/8
SZ002343,sz002343,慈文传媒,影视动漫,影视动漫,2026-09-08,6.19,17.7,9.95,12.34,15.06,82373891,1.0,uptrend,7/8
SZ301003,sz301003,江苏博云,化学制品,化学制品,2026-09-08,61.88,17.7,0.78,2.2,1.01,145065509,1.0,uptrend,7/8
SZ301297,sz301297,富乐德,专业服务,专业服务,2026-09-08,40.98,17.7,1.09,9.75,6.0,689401779,1.0,uptrend,5/8
SH605303,sh605303,园林股份,建筑施工,建筑施工,2026-09-08,25.2,17.6,-0.9,1.78,1.49,96026250,1.0,uptrend,6/8
SH600470,sh600470,六国化工,化肥农药,化肥农药,2026-09-08,6.65,17.5,8.48,9.92,10.1,233665075,1.0,uptrend,7/8
SZ000679,sz000679,大连友谊,零售,零售,2026-09-08,7.21,17.4,10.08,12.83,13.01,38979890,1.0,uptrend,8/8
SZ001283,sz001283,豪鹏科技,电源设备,电源设备,2026-09-08,50.96,17.4,1.88,2.45,4.11,163491197,1.0,uptrend,7/8
SZ300044,sz300044,*ST赛为,计算机软件,计算机软件,2026-09-08,6.08,17.4,0.33,-0.33,1.33,104999013,1.0,uptrend,8/8
SH600967,sh600967,内蒙一机,地面装备,地面装备,2026-09-08,13.87,17.3,3.97,1.54,2.29,635548250,1.0,uptrend,7/8
SZ000928,sz000928,中钢国际,建筑施工,建筑施工,2026-09-08,5.96,17.3,9.96,9.76,9.16,103891608,1.0,uptrend,6/8
SZ301533,sz301533,威马农机,专用设备,专用设备,2026-09-08,30.68,17.3,2.03,5.76,7.39,94143758,1.0,uptrend,7/8
SZ002072,sz002072,凯瑞德,贸易,贸易,2026-09-08,8.5,17.1,-0.7,-4.49,-5.97,153878004,1.0,uptrend,7/8
SZ002107,sz002107,沃华医药,中药生产,中药生产,2026-09-08,7.18,17.1,4.97,5.28,4.06,142850646,1.0,uptrend,8/8
SZ002579,sz002579,中京电子,电子元件,电子元件,2026-09-08,17.06,17.0,9.99,20.99,24.16,955226565,1.0,uptrend,6/8
SZ301252,sz301252,同星科技,通用设备,通用设备,2026-09-08,36.39,17.0,-2.88,-0.3,-2.96,116098842,1.0,uptrend,7/8
SH603408,sh603408,建霖家居,家具,家具,2026-09-08,12.17,16.9,0.08,1.59,1.59,42252817,1.0,uptrend,7/8
SH688300,sh688300,联瑞新材,化学新材料,化学新材料,2026-09-08,167.69,16.9,-4.45,2.45,-0.18,270379387067,1.0,uptrend,6/8
SZ300572,sz300572,安车检测,通用设备,通用设备,2026-09-08,24.23,16.9,2.11,2.15,-1.22,121267661,1.0,uptrend,6/8
SZ300829,sz300829,金丹科技,食品,食品,2026-09-08,17.25,16.9,-2.82,-1.32,5.89,110740042,1.0,uptrend,8/8
SZ300903,sz300903,科翔股份,电子设备制造,电子设备制造,2026-09-08,88.06,16.9,-1.23,2.4,-3.42,2260648155,1.0,uptrend,6/8
SH600186,sh600186,莲花控股,食品,食品,2026-09-08,12.39,16.8,-1.27,4.29,0.08,3298264497,1.0,uptrend,7/8
SH600598,sh600598,北大荒,农业,农业,2026-09-08,14.06,16.8,5.63,7.25,11.06,901802180,1.0,uptrend,7/8
SZ002214,sz002214,大立科技,电子设备制造,电子设备制造,2026-09-08,17.28,16.8,3.66,3.78,6.73,137650881,1.0,uptrend,8/8
SZ002564,sz002564,天沃科技,专用设备,专用设备,2026-09-08,5.41,16.8,-0.18,9.74,20.76,82622118,1.0,uptrend,7/8
SZ002913,sz002913,奥士康,电子元件,电子元件,2026-09-08,64.77,16.8,-0.52,6.18,2.11,370101536,1.0,uptrend,7/8
SZ300727,sz300727,润禾材料,化学制品,化学制品,2026-09-08,31.92,16.8,3.13,4.66,0.69,124676036,1.0,uptrend,5/8
SZ301212,sz301212,联盛化学,化学制品,化学制品,2026-09-08,26.58,16.8,2.23,5.1,3.38,69063261,1.0,uptrend,6/8
SH603819,sh603819,神力股份,电机,电机,2026-09-08,16.63,16.7,-2.63,-2.29,-1.01,109682308,1.0,uptrend,8/8
SZ300399,sz300399,天利科技,通信设备,通信设备,2026-09-08,20.58,16.7,1.78,0.49,0.98,184105390,1.0,uptrend,7/8
SH603082,sh603082,北自科技,通用设备,通用设备,2026-09-08,48.31,16.6,2.98,10.17,6.22,247942083,1.0,uptrend,8/8
SZ002476,sz002476,新叶股份,化学制品,化学制品,2026-09-08,5.33,16.6,0.76,3.7,4.72,54286529,1.0,uptrend,6/8
SZ002620,sz002620,*ST瑞和,装修装饰,装修装饰,2026-09-08,5.96,16.6,-2.13,1.02,3.47,41549010,1.0,uptrend,7/8
SH600095,sh600095,湘财股份,非银行金融,非银行金融,2026-09-08,9.47,16.5,-1.66,-6.88,0.11,691630965,1.0,uptrend,5/8
SH603086,sh603086,先达股份,化肥农药,化肥农药,2026-09-08,6.57,16.5,4.95,6.83,7.88,110243211,1.0,uptrend,7/8
SH605118,sh605118,力鼎光电,光电子器件,光电子器件,2026-09-08,34.33,16.5,-0.17,-1.29,-3.84,171914161,1.0,uptrend,6/8
SZ002264,sz002264,新 华 都,互联网服务,互联网服务,2026-09-08,7.71,16.5,9.99,11.42,14.73,137317353,1.0,uptrend,7/8
SZ002772,sz002772,众兴菌业,农业,农业,2026-09-08,12.4,16.5,3.68,6.9,8.49,231551219,1.0,uptrend,6/8
SZ300153,sz300153,科泰电源,电源设备,电源设备,2026-09-08,25.34,16.5,-0.24,11.04,14.04,298099202,1.0,uptrend,7/8
SZ300517,sz300517,海波重科,基础建设,基础建设,2026-09-08,12.2,16.5,3.92,9.71,10.11,47064570,1.0,uptrend,8/8
SH603396,sh603396,金辰股份,电源设备,电源设备,2026-09-08,29.14,16.4,0.21,0.97,-0.55,189664885,1.0,uptrend,5/8
SH688510,sh688510,航亚科技,航空航天装备,航空航天装备,2026-09-08,25.86,16.4,3.11,-1.15,2.54,12948570170,1.0,uptrend,7/8
SH688701,sh688701,卓锦股份,专用设备,专用设备,2026-09-08,9.28,16.4,-0.54,-0.75,-1.07,2230327981,1.0,uptrend,7/8
SZ002011,sz002011,盾安环境,通用设备,通用设备,2026-09-08,11.95,16.4,0.08,10.14,14.03,198114653,1.0,uptrend,7/8
SZ300752,sz300752,隆利科技,电子器件,电子器件,2026-09-08,11.91,16.4,2.76,8.08,6.24,102115344,1.0,uptrend,5/8
SZ300929,sz300929,华骐环保,环保,环保,2026-09-08,16.32,16.4,2.38,-0.18,-2.22,142790119,1.0,uptrend,5/8
SZ301279,sz301279,金道科技,通用设备,通用设备,2026-09-08,24.05,16.4,0.8,4.25,5.11,49364466,1.0,uptrend,7/8
SH600097,sh600097,开创国际,渔业,渔业,2026-09-08,9.9,16.3,3.02,6.0,8.43,44892204,1.0,uptrend,7/8
SH603176,sh603176,汇通集团,建筑施工,建筑施工,2026-09-08,5.5,16.3,1.1,0.18,1.1,25988689,1.0,uptrend,8/8
SH600405,sh600405,动力源,电源设备,电源设备,2026-09-08,5.1,16.2,0.79,0.99,-1.35,68421565,1.0,uptrend,8/8
SH603679,sh603679,华体科技,光电子器件,光电子器件,2026-09-08,26.15,16.2,10.01,21.01,19.24,198566970,1.0,uptrend,7/8
SH605158,sh605158,华达新材,金属制品,金属制品,2026-09-08,8.24,16.2,4.3,4.97,4.04,54913257,1.0,uptrend,7/8
SZ000985,sz000985,大庆华科,石油天然气,石油天然气,2026-09-08,17.9,16.2,-0.72,3.41,6.04,55669313,1.0,uptrend,7/8
SH600693,sh600693,东百集团,零售,零售,2026-09-08,11.52,16.1,0.26,5.4,4.35,912399148,1.0,uptrend,7/8
SZ000906,sz000906,浙商中拓,物流,物流,2026-09-08,6.34,16.1,2.42,3.93,4.97,60025627,1.0,uptrend,8/8
SZ300163,sz300163,先锋新材,纺织,纺织,2026-09-08,7.8,16.1,2.5,4.56,0.39,302421380,1.0,uptrend,8/8
SZ300400,sz300400,劲拓股份,专用设备,专用设备,2026-09-08,34.95,16.1,-0.34,6.33,3.86,407776883,1.0,uptrend,7/8
SZ300468,sz300468,四方精创,计算机软件,计算机软件,2026-09-08,25.3,16.1,-1.4,-8.0,5.42,1271713666,1.0,uptrend,6/8
SZ300922,sz300922,天秦装备,地面装备,地面装备,2026-09-08,19.77,16.1,3.78,1.59,0.61,228266821,1.0,uptrend,6/8
SZ301193,sz301193,家联科技,化学制品,化学制品,2026-09-08,20.95,16.1,2.2,6.02,3.66,92299938,1.0,uptrend,6/8
SZ000011,sz000011,深物业A,房地产开发,房地产开发,2026-09-08,9.49,16.0,9.97,11.65,13.65,150164788,1.0,uptrend,7/8
SZ001231,sz001231,农心科技,化肥农药,化肥农药,2026-09-08,23.08,16.0,3.59,6.36,5.77,35955563,1.0,uptrend,8/8
SZ002062,sz002062,宏润建设,基础建设,基础建设,2026-09-08,8.78,16.0,-1.01,5.78,4.15,163565037,1.0,uptrend,8/8
SZ300825,sz300825,阿尔特,汽车,汽车,2026-09-08,12.78,16.0,2.9,2.08,2.4,270118222,1.0,uptrend,7/8
